Geneid,SC2,SC2yuan,SC3,SC3yuan
ENSMUSG00000045780,0,0,0,0
ENSMUSG00000073943,0,0,0,0
ENSMUSG00000081038,0,0,0,0
ENSMUSG00000082077,0,0,0,0
ENSMUSG00000094822,0,0,0,0
ENSMUSG00000096516,0,0,0,0
ENSMUSG00000047545,0,0,0,0
ENSMUSG00000050281,0,0,0,0
ENSMUSG00000058662,0,0,0,0
ENSMUSG00000061626,0,0,0,0
ENSMUSG00000047535,0,0,0,0
ENSMUSG00000073940,0,0,0,0
ENSMUSG00000052305,0,0,0,0
ENSMUSG00000083967,0,0,0,3
ENSMUSG00000083216,0,0,0,0
ENSMUSG00000078621,0,0,0,0
ENSMUSG00000052217,0,0,0,0
ENSMUSG00000085700,0,0,0,0
ENSMUSG00000052187,0,0,0,0
ENSMUSG00000058200,0,0,0,0
ENSMUSG00000083854,157,110,215,80
ENSMUSG00000063615,0,0,0,0
ENSMUSG00000110259,0,0,0,0
ENSMUSG00000042219,0,0,0,0
ENSMUSG00000073938,0,0,0,0
ENSMUSG00000109837,0,0,0,0
ENSMUSG00000073937,0,0,0,0
ENSMUSG00000080751,0,0,0,0
ENSMUSG00000094520,0,0,0,0
ENSMUSG00000082281,0,0,0,2
ENSMUSG00000055621,0,0,0,0
ENSMUSG00000084236,0,0,0,0
ENSMUSG00000094063,0,0,0,0
ENSMUSG00000109824,0,0,0,0
ENSMUSG00000066263,0,0,0,0
ENSMUSG00000066262,0,0,0,0
ENSMUSG00000073932,0,0,0,0
ENSMUSG00000049797,0,0,0,0
ENSMUSG00000090219,0,0,0,0
ENSMUSG00000110012,0,0,0,0
ENSMUSG00000051340,0,0,0,0
ENSMUSG00000073931,0,0,0,0
ENSMUSG00000055643,0,0,0,0
ENSMUSG00000051618,0,0,0,0
ENSMUSG00000051437,0,0,0,0
ENSMUSG00000044265,0,0,0,0
ENSMUSG00000083513,0,0,0,0
ENSMUSG00000042909,2,0,2,0
ENSMUSG00000044899,0,0,0,0
ENSMUSG00000081859,0,0,0,0
ENSMUSG00000072244,0,0,0,0
ENSMUSG00000109712,0,7,0,12
ENSMUSG00000056144,35,0,31,0
ENSMUSG00000111737,0,0,0,0
ENSMUSG00000060441,2,4,1,6
ENSMUSG00000088658,0,0,0,0
ENSMUSG00000118884,0,0,0,0
ENSMUSG00000066258,1,7,0,5
ENSMUSG00000087175,2,0,0,0
ENSMUSG00000090215,52,10,42,8
ENSMUSG00000057143,465,13,355,6
ENSMUSG00000052749,27,0,27,0
ENSMUSG00000078616,26,0,29,0
ENSMUSG00000110114,0,0,0,0
ENSMUSG00000030921,1159,13,1003,15
ENSMUSG00000119845,4,2,1,3
ENSMUSG00000057596,20,0,23,0
ENSMUSG00000082154,61,195,53,231
ENSMUSG00000083248,0,0,0,0
ENSMUSG00000073929,0,0,0,0
ENSMUSG00000073928,0,0,0,0
ENSMUSG00000073927,0,0,0,0
ENSMUSG00000073926,0,0,0,0
ENSMUSG00000073925,0,0,0,1
ENSMUSG00000051182,0,0,0,0
ENSMUSG00000073924,0,0,0,0
ENSMUSG00000073923,0,0,0,0
ENSMUSG00000070421,0,0,0,0
ENSMUSG00000082084,0,0,0,0
ENSMUSG00000073922,0,0,0,0
ENSMUSG00000081694,0,0,0,0
ENSMUSG00000073920,0,3,0,0
ENSMUSG00000109821,3,25,3,29
ENSMUSG00000109832,0,0,0,0
ENSMUSG00000109806,0,0,0,0
ENSMUSG00000051885,0,0,0,0
ENSMUSG00000043073,0,0,0,0
ENSMUSG00000086229,80,155,70,237
ENSMUSG00000062369,0,0,0,0
ENSMUSG00000054568,0,0,0,0
ENSMUSG00000109641,0,0,0,0
ENSMUSG00000073917,0,0,0,0
ENSMUSG00000063582,0,0,0,0
ENSMUSG00000109734,0,0,0,0
ENSMUSG00000110330,0,0,0,0
ENSMUSG00000056782,0,0,0,0
ENSMUSG00000057770,0,0,0,0
ENSMUSG00000073916,0,0,0,0
ENSMUSG00000119177,0,0,0,0
ENSMUSG00000110284,0,0,0,0
ENSMUSG00000094685,397,48,407,57
ENSMUSG00000044705,0,0,0,0
ENSMUSG00000094531,0,0,0,0
ENSMUSG00000051172,0,0,0,0
ENSMUSG00000110041,0,0,0,0
ENSMUSG00000109671,0,0,0,0
ENSMUSG00000096773,0,0,0,0
ENSMUSG00000073915,0,0,0,0
ENSMUSG00000073914,0,0,0,0
ENSMUSG00000109676,0,7,0,11
ENSMUSG00000073913,0,0,0,0
ENSMUSG00000109972,0,0,0,0
ENSMUSG00000110293,0,0,0,0
ENSMUSG00000096029,0,0,0,0
ENSMUSG00000041885,0,0,0,0
ENSMUSG00000110117,0,0,0,0
ENSMUSG00000109742,0,0,0,0
ENSMUSG00000095248,0,0,0,0
ENSMUSG00000059768,0,0,0,0
ENSMUSG00000044120,0,0,0,0
ENSMUSG00000109918,0,0,0,0
ENSMUSG00000047225,0,0,0,0
ENSMUSG00000047794,0,0,0,0
ENSMUSG00000048425,0,0,0,0
ENSMUSG00000073908,0,0,0,0
ENSMUSG00000073909,0,0,0,0
ENSMUSG00000073907,0,0,0,0
ENSMUSG00000110265,0,2,0,3
ENSMUSG00000050266,0,0,0,0
ENSMUSG00000043948,0,0,0,0
ENSMUSG00000073906,0,0,0,0
ENSMUSG00000044465,682,400,731,444
ENSMUSG00000078611,0,0,0,0
ENSMUSG00000110366,0,0,0,0
ENSMUSG00000030897,1,0,1,0
ENSMUSG00000109609,175,208,184,243
ENSMUSG00000030898,0,0,0,0
ENSMUSG00000037060,0,298,0,286
ENSMUSG00000109735,0,0,0,0
ENSMUSG00000037049,441,806,453,1020
ENSMUSG00000037032,31,517,19,627
ENSMUSG00000030895,0,6,1,9
ENSMUSG00000036989,603,526,655,667
ENSMUSG00000110077,6,0,13,0
ENSMUSG00000030881,1089,957,1054,1124
ENSMUSG00000089847,55,7,61,17
ENSMUSG00000110234,5,0,1,0
ENSMUSG00000064897,0,0,0,0
ENSMUSG00000030882,42,44,41,53
ENSMUSG00000081911,33,111,43,114
ENSMUSG00000030888,528,127,520,172
ENSMUSG00000030890,110,22,130,36
ENSMUSG00000043866,1287,326,1225,350
ENSMUSG00000030894,4298,940,4227,1151
ENSMUSG00000036862,34,13,13,6
ENSMUSG00000086414,2,8,2,9
ENSMUSG00000030879,1361,647,1292,882
ENSMUSG00000109685,4,0,4,0
ENSMUSG00000086513,201,10,177,2
ENSMUSG00000110141,2,0,1,0
ENSMUSG00000078606,101,2,116,0
ENSMUSG00000093378,0,0,0,0
ENSMUSG00000099241,2,0,1,0
ENSMUSG00000099276,0,0,0,0
ENSMUSG00000095649,12,0,6,0
ENSMUSG00000098426,1,0,0,0
ENSMUSG00000098987,1,12,0,8
ENSMUSG00000045868,2,0,7,0
ENSMUSG00000098934,0,0,1,0
ENSMUSG00000098945,0,0,1,0
ENSMUSG00000095457,3,0,6,0
ENSMUSG00000053541,53,0,33,1
ENSMUSG00000077777,0,0,0,0
ENSMUSG00000063286,2303,35,2112,46
ENSMUSG00000073902,4,0,1,0
ENSMUSG00000051680,0,0,0,0
ENSMUSG00000064223,0,0,0,0
ENSMUSG00000109011,0,0,0,0
ENSMUSG00000108948,0,0,0,0
ENSMUSG00000109365,0,0,0,0
ENSMUSG00000051591,0,0,0,0
ENSMUSG00000059087,0,0,0,0
ENSMUSG00000096714,0,0,0,0
ENSMUSG00000094493,0,0,0,0
ENSMUSG00000109861,0,0,0,0
ENSMUSG00000036744,0,0,0,0
ENSMUSG00000056863,0,0,0,0
ENSMUSG00000073901,0,0,0,0
ENSMUSG00000073900,0,0,0,0
ENSMUSG00000109058,0,0,0,0
ENSMUSG00000109354,0,0,0,0
ENSMUSG00000069390,0,0,0,0
ENSMUSG00000073899,0,0,0,0
ENSMUSG00000062553,0,0,0,0
ENSMUSG00000045581,0,0,0,0
ENSMUSG00000108933,0,5,0,10
ENSMUSG00000036647,0,0,0,0
ENSMUSG00000045013,0,0,0,0
ENSMUSG00000109246,0,0,0,0
ENSMUSG00000070417,0,0,0,0
ENSMUSG00000073898,0,0,0,0
ENSMUSG00000108862,0,0,0,0
ENSMUSG00000049674,0,0,0,0
ENSMUSG00000109391,0,0,0,0
ENSMUSG00000073897,0,0,0,0
ENSMUSG00000062987,0,0,0,0
ENSMUSG00000110209,0,0,0,0
ENSMUSG00000060503,0,0,0,0
ENSMUSG00000073896,0,0,0,0
ENSMUSG00000016626,0,0,0,0
ENSMUSG00000086261,0,15,0,22
ENSMUSG00000073894,0,0,0,0
ENSMUSG00000057215,0,0,0,0
ENSMUSG00000109078,0,0,0,0
ENSMUSG00000062542,0,0,0,1
ENSMUSG00000051041,0,0,0,3
ENSMUSG00000109374,0,0,0,0
ENSMUSG00000036528,251,108,261,150
ENSMUSG00000049740,0,0,0,0
ENSMUSG00000048065,0,13,0,10
ENSMUSG00000109402,0,0,0,0
ENSMUSG00000048236,0,0,0,0
ENSMUSG00000066242,0,0,0,0
ENSMUSG00000109192,0,0,0,0
ENSMUSG00000095910,0,0,0,0
ENSMUSG00000108863,0,0,0,0
ENSMUSG00000109542,0,0,0,0
ENSMUSG00000109788,0,0,0,0
ENSMUSG00000066245,152,359,136,212
ENSMUSG00000073893,0,0,0,0
ENSMUSG00000095212,0,0,0,0
ENSMUSG00000108892,10,21,11,22
ENSMUSG00000094197,0,0,0,0
ENSMUSG00000095301,0,0,0,0
ENSMUSG00000096151,0,0,0,0
ENSMUSG00000108844,0,0,0,0
ENSMUSG00000094426,0,0,0,0
ENSMUSG00000043855,0,0,0,0
ENSMUSG00000063120,0,0,0,0
ENSMUSG00000054236,0,0,0,0
ENSMUSG00000109670,0,0,0,0
ENSMUSG00000059031,1,0,0,0
ENSMUSG00000109484,0,0,0,0
ENSMUSG00000078118,0,0,0,0
ENSMUSG00000119152,0,0,0,0
ENSMUSG00000110171,0,0,0,0
ENSMUSG00000108995,0,0,0,0
ENSMUSG00000096068,0,0,0,0
ENSMUSG00000108916,0,10,0,8
ENSMUSG00000095929,0,0,0,0
ENSMUSG00000096465,0,0,0,0
ENSMUSG00000109174,0,2,0,7
ENSMUSG00000109639,0,0,0,0
ENSMUSG00000109884,0,0,0,0
ENSMUSG00000109004,0,10,0,12
ENSMUSG00000094612,0,0,0,0
ENSMUSG00000109497,0,0,0,0
ENSMUSG00000093980,0,0,0,0
ENSMUSG00000109631,0,0,0,0
ENSMUSG00000109934,0,0,0,0
ENSMUSG00000110253,0,0,0,0
ENSMUSG00000109426,0,0,0,0
ENSMUSG00000095239,0,0,0,0
ENSMUSG00000109081,0,0,0,0
ENSMUSG00000096679,0,0,0,0
ENSMUSG00000109213,0,0,0,0
ENSMUSG00000108939,0,0,0,0
ENSMUSG00000110204,0,0,0,0
ENSMUSG00000058014,0,0,0,0
ENSMUSG00000109250,0,0,0,0
ENSMUSG00000060759,0,0,0,0
ENSMUSG00000060105,0,0,0,0
ENSMUSG00000109306,0,0,0,0
ENSMUSG00000108837,0,0,0,0
ENSMUSG00000108998,0,0,0,0
ENSMUSG00000109471,0,0,0,2
ENSMUSG00000058244,0,0,0,0
ENSMUSG00000061000,0,0,0,0
ENSMUSG00000063764,0,0,0,0
ENSMUSG00000049280,0,0,0,0
ENSMUSG00000096209,0,0,0,0
ENSMUSG00000109070,0,0,0,0
ENSMUSG00000056946,0,0,0,0
ENSMUSG00000051200,0,0,0,0
ENSMUSG00000109207,0,0,0,0
ENSMUSG00000066241,0,0,0,0
ENSMUSG00000109406,0,0,0,0
ENSMUSG00000062434,0,0,0,0
ENSMUSG00000109553,0,0,0,0
ENSMUSG00000066240,0,0,0,0
ENSMUSG00000046431,0,0,0,0
ENSMUSG00000066239,0,0,0,0
ENSMUSG00000049709,306,10,324,9
ENSMUSG00000031029,4565,1497,4573,1970
ENSMUSG00000031028,1,51,6,81
ENSMUSG00000048330,0,1,0,7
ENSMUSG00000118906,0,0,0,0
ENSMUSG00000036111,0,0,0,2
ENSMUSG00000109107,0,0,0,0
ENSMUSG00000109001,0,0,0,0
ENSMUSG00000031027,0,0,0,0
ENSMUSG00000081370,10,59,12,89
ENSMUSG00000085407,0,0,0,0
ENSMUSG00000031026,67,6,63,3
ENSMUSG00000046364,265,29,294,33
ENSMUSG00000065016,0,0,0,0
ENSMUSG00000077575,5,1,11,0
ENSMUSG00000031024,42,1467,21,1658
ENSMUSG00000109499,0,0,0,0
ENSMUSG00000031023,252,54,264,81
ENSMUSG00000031022,1,0,0,0
ENSMUSG00000035951,0,0,0,0
ENSMUSG00000031021,762,480,679,602
ENSMUSG00000109147,17,5,4,0
ENSMUSG00000034825,0,48,0,78
ENSMUSG00000119024,0,1,0,2
ENSMUSG00000007279,0,7,0,7
ENSMUSG00000035901,2552,2464,2574,3096
ENSMUSG00000047554,287,176,250,214
ENSMUSG00000101585,10,0,8,0
ENSMUSG00000065389,0,0,0,0
ENSMUSG00000066232,5273,1454,4898,1832
ENSMUSG00000064600,1,1,5,1
ENSMUSG00000064451,5,1,4,1
ENSMUSG00000073867,31,3,30,5
ENSMUSG00000061079,546,134,521,122
ENSMUSG00000109904,0,1,0,0
ENSMUSG00000031016,681,132,633,127
ENSMUSG00000119164,0,0,0,0
ENSMUSG00000031015,1342,385,1373,486
ENSMUSG00000109799,26,1,20,0
ENSMUSG00000110102,0,0,0,1
ENSMUSG00000038371,2947,697,2982,844
ENSMUSG00000091117,0,0,2,0
ENSMUSG00000090855,2,0,0,0
ENSMUSG00000060777,3,10,1,16
ENSMUSG00000099803,1,0,1,0
ENSMUSG00000030790,239,57,215,34
ENSMUSG00000109700,1,0,6,0
ENSMUSG00000109749,0,0,0,0
ENSMUSG00000110062,2,0,6,0
ENSMUSG00000005686,1186,21,1039,35
ENSMUSG00000030788,658,133,619,154
ENSMUSG00000030787,0,0,0,0
ENSMUSG00000005611,4,28,5,37
ENSMUSG00000087160,0,0,0,0
ENSMUSG00000005609,1300,930,1186,1195
ENSMUSG00000005610,20086,18678,17113,23279
ENSMUSG00000088948,0,0,0,0
ENSMUSG00000110424,34,12,44,11
ENSMUSG00000110326,2,0,3,0
ENSMUSG00000118555,6,1,4,0
ENSMUSG00000109808,0,0,0,0
ENSMUSG00000109867,0,0,0,0
ENSMUSG00000038296,0,53,0,76
ENSMUSG00000110065,0,0,0,0
ENSMUSG00000065751,0,0,0,0
ENSMUSG00000059263,1836,1846,1834,2486
ENSMUSG00000030772,0,91,0,99
ENSMUSG00000038244,949,1536,796,1712
ENSMUSG00000030770,0,1098,0,1547
ENSMUSG00000085049,0,0,0,1
ENSMUSG00000085945,0,0,0,0
ENSMUSG00000093002,0,0,0,0
ENSMUSG00000109611,0,0,0,0
ENSMUSG00000055320,0,3459,0,4494
ENSMUSG00000098132,0,2,0,5
ENSMUSG00000110109,0,98,1,92
ENSMUSG00000110207,6,0,0,0
ENSMUSG00000110009,0,0,3,0
ENSMUSG00000055116,602,559,506,707
ENSMUSG00000109959,0,0,3,0
ENSMUSG00000038187,466,553,449,669
ENSMUSG00000082183,5,0,3,0
ENSMUSG00000059077,0,0,0,0
ENSMUSG00000110262,0,0,0,1
ENSMUSG00000109779,0,0,0,0
ENSMUSG00000030759,1642,647,1601,887
ENSMUSG00000084984,37,0,43,1
ENSMUSG00000109968,0,0,0,0
ENSMUSG00000073862,0,0,0,0
ENSMUSG00000101755,0,0,0,0
ENSMUSG00000038156,4,3188,0,3913
ENSMUSG00000055723,712,340,742,406
ENSMUSG00000110248,3,0,3,0
ENSMUSG00000110407,2,37,1,56
ENSMUSG00000030754,3188,1848,2906,2321
ENSMUSG00000030751,2626,656,2340,791
ENSMUSG00000087475,0,0,1,8
ENSMUSG00000030671,0,587,0,778
ENSMUSG00000030670,0,14,0,30
ENSMUSG00000030669,0,121,0,149
ENSMUSG00000108349,0,3,0,6
ENSMUSG00000086583,12445,1170,12734,1225
ENSMUSG00000030666,7,17,9,19
ENSMUSG00000048782,1,1516,0,1893
ENSMUSG00000118946,0,3,0,0
ENSMUSG00000108683,0,0,0,2
ENSMUSG00000046411,0,16,0,30
ENSMUSG00000108419,0,0,0,0
ENSMUSG00000108379,0,2,0,2
ENSMUSG00000108722,0,0,0,0
ENSMUSG00000108401,0,88,0,110
ENSMUSG00000051910,0,1463,0,1835
ENSMUSG00000108489,0,0,0,1
ENSMUSG00000030664,0,4,0,2
ENSMUSG00000030663,1033,731,942,874
ENSMUSG00000087621,0,0,0,0
ENSMUSG00000091900,427,35,376,62
ENSMUSG00000045659,125,3171,172,3744
ENSMUSG00000108650,1,0,2,0
ENSMUSG00000090862,101,8,110,10
ENSMUSG00000064741,0,0,0,0
ENSMUSG00000108738,55,3,42,1
ENSMUSG00000030660,1418,779,1158,978
ENSMUSG00000108500,4,0,6,0
ENSMUSG00000108359,0,0,0,0
ENSMUSG00000108461,32,0,31,1
ENSMUSG00000108566,0,0,0,0
ENSMUSG00000030659,497,257,499,285
ENSMUSG00000108736,19,0,13,1
ENSMUSG00000108456,22,6,15,4
ENSMUSG00000108740,1,0,1,6
ENSMUSG00000107383,13549,1821,13335,2008
ENSMUSG00000119264,0,0,0,0
ENSMUSG00000119801,0,0,0,0
ENSMUSG00000108303,0,0,0,0
ENSMUSG00000030657,754,39,800,55
ENSMUSG00000108693,0,0,0,0
ENSMUSG00000008683,465,52,462,62
ENSMUSG00000030654,2890,746,2905,888
ENSMUSG00000030655,5143,2705,4880,3436
ENSMUSG00000065874,1,0,1,0
ENSMUSG00000109045,12,1,13,0
ENSMUSG00000055159,1,0,0,0
ENSMUSG00000108980,0,0,0,0
ENSMUSG00000087922,0,0,0,0
ENSMUSG00000108856,0,0,0,0
ENSMUSG00000118412,0,0,0,0
ENSMUSG00000058420,0,3,1,5
ENSMUSG00000109167,7,0,6,0
ENSMUSG00000095115,1711,390,1768,517
ENSMUSG00000119349,0,0,1,0
ENSMUSG00000030652,237,96,234,92
ENSMUSG00000042246,0,266,0,328
ENSMUSG00000109284,0,0,0,0
ENSMUSG00000030650,0,0,0,0
ENSMUSG00000033917,1152,1033,1059,1280
ENSMUSG00000109357,0,0,0,0
ENSMUSG00000033904,687,247,668,218
ENSMUSG00000030982,1414,713,1340,818
ENSMUSG00000108979,0,0,3,0
ENSMUSG00000109303,0,0,4,0
ENSMUSG00000109379,6,0,5,0
ENSMUSG00000077667,0,0,2,0
ENSMUSG00000030980,1076,128,963,131
ENSMUSG00000073856,15,4,12,7
ENSMUSG00000109517,0,0,0,0
ENSMUSG00000008734,1,169,0,203
ENSMUSG00000066197,0,0,0,0
ENSMUSG00000108921,0,0,0,0
ENSMUSG00000077653,0,0,0,0
ENSMUSG00000030954,1,0,0,0
ENSMUSG00000030963,0,0,0,0
ENSMUSG00000109254,0,0,0,0
ENSMUSG00000030968,0,0,0,0
ENSMUSG00000103258,0,0,0,0
ENSMUSG00000098014,0,0,0,0
ENSMUSG00000030972,0,0,0,0
ENSMUSG00000030945,0,0,0,0
ENSMUSG00000109478,0,0,0,0
ENSMUSG00000033533,0,0,0,0
ENSMUSG00000109093,0,0,0,0
ENSMUSG00000108884,0,0,0,0
ENSMUSG00000047026,0,0,1,0
ENSMUSG00000030942,848,237,864,348
ENSMUSG00000109233,0,0,0,0
ENSMUSG00000100153,2599,1010,2592,1311
ENSMUSG00000109404,0,4,0,8
ENSMUSG00000108915,1,0,0,3
ENSMUSG00000030935,49,2,52,6
ENSMUSG00000030929,207,52,215,57
ENSMUSG00000030924,112,11,111,23
ENSMUSG00000048787,414,521,389,567
ENSMUSG00000030922,73,45,52,57
ENSMUSG00000052273,1,0,0,3
ENSMUSG00000088172,0,0,0,0
ENSMUSG00000109445,1,2,0,0
ENSMUSG00000030917,217,66,220,99
ENSMUSG00000030911,1,0,0,0
ENSMUSG00000109414,0,0,0,0
ENSMUSG00000030909,0,0,0,4
ENSMUSG00000030905,0,1,0,2
ENSMUSG00000062017,2,0,0,0
ENSMUSG00000054746,0,0,0,0
ENSMUSG00000051900,0,1,0,2
ENSMUSG00000109326,29,169,34,249
ENSMUSG00000109578,0,0,0,0
ENSMUSG00000109113,0,0,0,0
ENSMUSG00000044141,7,163,8,133
ENSMUSG00000108911,0,24,3,45
ENSMUSG00000109304,2,1,2,1
ENSMUSG00000030884,2030,859,2025,1157
ENSMUSG00000030887,3,0,7,1
ENSMUSG00000108935,0,0,5,0
ENSMUSG00000097343,19,1,29,1
ENSMUSG00000046096,517,242,548,350
ENSMUSG00000119551,2,0,1,0
ENSMUSG00000108830,0,0,1,0
ENSMUSG00000030889,0,11,1,8
ENSMUSG00000109392,4,1,0,0
ENSMUSG00000035064,297,180,272,217
ENSMUSG00000085118,6,0,8,0
ENSMUSG00000109337,0,0,1,0
ENSMUSG00000030880,952,404,891,570
ENSMUSG00000030878,476,202,410,230
ENSMUSG00000030877,0,0,2,0
ENSMUSG00000058050,18,388,23,431
ENSMUSG00000088935,0,0,0,0
ENSMUSG00000053358,1,0,2,0
ENSMUSG00000030876,590,1003,530,1348
ENSMUSG00000109206,9,10,15,17
ENSMUSG00000099280,0,0,0,0
ENSMUSG00000108954,13,0,14,0
ENSMUSG00000109036,11,0,8,3
ENSMUSG00000035004,292,53,262,56
ENSMUSG00000034990,0,0,0,0
ENSMUSG00000108502,5,30,1,36
ENSMUSG00000108627,0,0,0,0
ENSMUSG00000108697,0,0,0,0
ENSMUSG00000108351,0,0,0,0
ENSMUSG00000046321,0,0,0,0
ENSMUSG00000108811,0,0,0,0
ENSMUSG00000108409,0,0,0,0
ENSMUSG00000063317,1457,124,1306,211
ENSMUSG00000053081,18,0,20,7
ENSMUSG00000000216,1,0,0,0
ENSMUSG00000108410,0,0,0,0
ENSMUSG00000030873,0,6,2,3
ENSMUSG00000034951,935,248,875,354
ENSMUSG00000108511,0,0,2,0
ENSMUSG00000030872,1049,480,1047,709
ENSMUSG00000030871,220,102,268,93
ENSMUSG00000030870,1158,395,1125,479
ENSMUSG00000030869,226,23,244,18
ENSMUSG00000108573,25,4,26,0
ENSMUSG00000044702,314,26,325,26
ENSMUSG00000089631,0,0,0,0
ENSMUSG00000030868,650,302,653,379
ENSMUSG00000086942,19,0,25,3
ENSMUSG00000030867,1469,154,1554,154
ENSMUSG00000108688,6,0,9,0
ENSMUSG00000030866,0,0,1,0
ENSMUSG00000030865,0,0,0,0
ENSMUSG00000108708,0,0,0,0
ENSMUSG00000064532,0,0,0,0
ENSMUSG00000052889,7,93,9,134
ENSMUSG00000108752,0,0,0,0
ENSMUSG00000108522,0,0,0,0
ENSMUSG00000108317,0,0,0,0
ENSMUSG00000084230,469,89,430,94
ENSMUSG00000108455,0,0,0,0
ENSMUSG00000087520,0,46,0,39
ENSMUSG00000108341,0,0,0,0
ENSMUSG00000066189,0,0,0,0
ENSMUSG00000108718,0,0,0,0
ENSMUSG00000108529,0,17,0,27
ENSMUSG00000030779,2219,1112,2253,1285
ENSMUSG00000108452,59,98,77,211
ENSMUSG00000108551,11,0,12,1
ENSMUSG00000108396,0,122,0,135
ENSMUSG00000110230,0,0,0,2
ENSMUSG00000109814,2,0,2,0
ENSMUSG00000052707,2037,2205,1862,2574
ENSMUSG00000030769,20,0,18,0
ENSMUSG00000030766,1403,454,1488,526
ENSMUSG00000030763,382,184,347,173
ENSMUSG00000030762,0,0,2,0
ENSMUSG00000030757,0,3,0,3
ENSMUSG00000084484,0,0,0,0
ENSMUSG00000098160,0,0,0,0
ENSMUSG00000098129,0,0,0,0
ENSMUSG00000078591,0,0,0,0
ENSMUSG00000077176,0,0,0,0
ENSMUSG00000085899,0,0,0,0
ENSMUSG00000085892,0,0,0,0
ENSMUSG00000087781,0,0,0,0
ENSMUSG00000119429,0,0,0,0
ENSMUSG00000086254,0,0,0,0
ENSMUSG00000108623,0,0,0,0
ENSMUSG00000108407,0,0,0,0
ENSMUSG00000108799,171,37,164,36
ENSMUSG00000073844,0,0,0,0
ENSMUSG00000119595,0,0,0,0
ENSMUSG00000045928,0,0,0,0
ENSMUSG00000104236,0,0,0,0
ENSMUSG00000090457,0,0,0,0
ENSMUSG00000108814,0,0,0,0
ENSMUSG00000030752,37,61,60,43
ENSMUSG00000030750,369,86,416,132
ENSMUSG00000108615,1,309,3,342
ENSMUSG00000030748,476,12,472,23
ENSMUSG00000108524,0,0,0,0
ENSMUSG00000030745,4,0,8,2
ENSMUSG00000032777,3418,1735,3736,2064
ENSMUSG00000032743,621,250,702,294
ENSMUSG00000046182,0,0,1,0
ENSMUSG00000108376,0,0,0,0
ENSMUSG00000000131,2897,1019,2853,1260
ENSMUSG00000090559,20,0,23,5
ENSMUSG00000057945,0,21,0,38
ENSMUSG00000108676,2,0,3,0
ENSMUSG00000108309,0,32,0,49
ENSMUSG00000042978,319,121,356,184
ENSMUSG00000066180,5,10,8,20
ENSMUSG00000108417,0,0,0,0
ENSMUSG00000030742,5,1,6,5
ENSMUSG00000099017,0,0,0,0
ENSMUSG00000030741,1081,709,1162,820
ENSMUSG00000030722,536,48,528,61
ENSMUSG00000108420,1,0,0,0
ENSMUSG00000030724,0,1,0,1
ENSMUSG00000030727,250,187,336,264
ENSMUSG00000030730,4,18,4,17
ENSMUSG00000030733,614,790,623,901
ENSMUSG00000073838,353,242,306,319
ENSMUSG00000032637,6212,3450,6511,4103
ENSMUSG00000030738,6304,4424,6173,5309
ENSMUSG00000084453,0,2,0,0
ENSMUSG00000065341,0,0,0,0
ENSMUSG00000030720,1011,136,1016,127
ENSMUSG00000098540,3,0,1,2
ENSMUSG00000042759,1302,77,1358,103
ENSMUSG00000044701,56,4,62,1
ENSMUSG00000030717,691,200,713,248
ENSMUSG00000066175,15,0,9,1
ENSMUSG00000030714,406,148,391,201
ENSMUSG00000030711,8,4,7,6
ENSMUSG00000082922,2,1,7,2
ENSMUSG00000059772,193,76,226,92
ENSMUSG00000047721,1861,1114,1877,1394
ENSMUSG00000030707,10735,643,10951,577
ENSMUSG00000108357,0,1,0,1
ENSMUSG00000108382,19,0,8,0
ENSMUSG00000108554,1,0,1,0
ENSMUSG00000108649,0,0,1,0
ENSMUSG00000063065,2171,1728,2341,2031
ENSMUSG00000030703,31,0,45,7
ENSMUSG00000055323,22,1,34,0
ENSMUSG00000042675,491,984,530,1171
ENSMUSG00000030699,18,13,34,13
ENSMUSG00000030697,2316,1183,2367,1411
ENSMUSG00000030695,34938,7694,34167,8601
ENSMUSG00000058966,1,4,2,0
ENSMUSG00000114515,54,4,65,13
ENSMUSG00000108423,1,0,0,0
ENSMUSG00000045989,0,0,0,0
ENSMUSG00000108583,0,0,0,0
ENSMUSG00000052301,0,0,2,2
ENSMUSG00000030689,1007,323,1071,382
ENSMUSG00000042606,890,151,772,159
ENSMUSG00000059981,1622,1717,1555,2212
ENSMUSG00000060538,311,71,370,83
ENSMUSG00000093768,0,0,0,0
ENSMUSG00000064734,0,0,0,0
ENSMUSG00000030685,837,112,1013,138
ENSMUSG00000108543,7,0,4,0
ENSMUSG00000095334,11,1,3,1
ENSMUSG00000046378,15,1,9,0
ENSMUSG00000030683,169,13,139,9
ENSMUSG00000097075,22,0,13,1
ENSMUSG00000030682,1131,739,1136,962
ENSMUSG00000030681,1135,422,1314,469
ENSMUSG00000092534,0,0,0,0
ENSMUSG00000030680,0,0,0,0
ENSMUSG00000107068,0,1,0,2
ENSMUSG00000045114,0,0,1,0
ENSMUSG00000030678,2998,1735,3217,2021
ENSMUSG00000030677,1099,173,1148,184
ENSMUSG00000108617,14,0,13,0
ENSMUSG00000049350,0,0,2,0
ENSMUSG00000108327,0,0,0,0
ENSMUSG00000118675,0,0,0,0
ENSMUSG00000045165,419,21,367,21
ENSMUSG00000030674,4,246,3,348
ENSMUSG00000051457,488,13,451,3
ENSMUSG00000108362,2,11,10,8
ENSMUSG00000108717,0,0,0,0
ENSMUSG00000092905,0,0,0,0
