Geneid,RAW1,RAW1yuan,RAW2,RAW2yuan,RAW3,RAW3yuan
ENSMUSG00000109519,0,0,0,0,0,0
ENSMUSG00000038646,197,123,194,120,208,161
ENSMUSG00000025102,187,184,247,193,215,173
ENSMUSG00000109485,10,7,19,3,16,6
ENSMUSG00000109427,5,1,2,2,4,1
ENSMUSG00000025103,1954,901,2013,1047,1928,1184
ENSMUSG00000066378,3,0,1,0,3,0
ENSMUSG00000038623,4141,1740,4630,1685,4344,1927
ENSMUSG00000109110,8,3,13,2,7,4
ENSMUSG00000109243,149,45,176,66,139,59
ENSMUSG00000025104,462,174,506,164,419,229
ENSMUSG00000109090,0,0,0,0,0,0
ENSMUSG00000025105,0,0,0,0,0,0
ENSMUSG00000052779,0,0,0,0,0,0
ENSMUSG00000109145,0,0,0,0,0,0
ENSMUSG00000108987,0,0,0,3,0,0
ENSMUSG00000108868,0,0,0,0,0,0
ENSMUSG00000108845,0,0,0,0,0,0
ENSMUSG00000109140,0,0,0,0,0,0
ENSMUSG00000030638,45,45,55,36,61,48
ENSMUSG00000070469,0,0,0,0,0,0
ENSMUSG00000109479,0,0,0,0,0,0
ENSMUSG00000038570,3,5,4,3,6,5
ENSMUSG00000038563,680,537,643,552,689,608
ENSMUSG00000108855,0,1,0,0,1,0
ENSMUSG00000108991,0,0,4,1,0,1
ENSMUSG00000108984,1,2,2,3,4,1
ENSMUSG00000086690,2,0,0,0,2,1
ENSMUSG00000030636,0,0,5,1,0,0
ENSMUSG00000109383,2,1,1,1,1,0
ENSMUSG00000057706,11,4,7,3,13,21
ENSMUSG00000109106,0,0,0,0,0,0
ENSMUSG00000109541,0,0,0,0,0,0
ENSMUSG00000077149,0,0,0,0,0,0
ENSMUSG00000053528,0,0,0,0,0,0
ENSMUSG00000108861,0,0,0,0,0,0
ENSMUSG00000109335,0,0,0,0,0,0
ENSMUSG00000109506,0,0,0,0,0,0
ENSMUSG00000109013,0,0,0,0,0,0
ENSMUSG00000108831,0,2,1,1,0,0
ENSMUSG00000109042,0,0,0,0,0,0
ENSMUSG00000094841,0,0,0,0,0,0
ENSMUSG00000038540,66,8,112,16,97,12
ENSMUSG00000087088,36,10,36,15,28,14
ENSMUSG00000046027,372,255,391,224,330,202
ENSMUSG00000108825,7,4,10,7,18,14
ENSMUSG00000001741,694,350,770,353,715,409
ENSMUSG00000085080,2,4,5,2,13,1
ENSMUSG00000109290,2,4,3,3,4,7
ENSMUSG00000063902,6214,6378,5290,6537,5673,7198
ENSMUSG00000011154,0,0,0,0,0,0
ENSMUSG00000109248,0,0,0,0,0,0
ENSMUSG00000109450,0,0,1,0,0,0
ENSMUSG00000109163,0,0,0,0,0,0
ENSMUSG00000109552,0,0,0,0,0,0
ENSMUSG00000109452,1,0,0,1,1,0
ENSMUSG00000070462,1237,1396,1231,1502,1211,1639
ENSMUSG00000038503,707,854,680,839,732,890
ENSMUSG00000108878,4,6,5,4,7,3
ENSMUSG00000052353,4,4,1,0,1,2
ENSMUSG00000038459,1497,1195,1291,1226,1294,1263
ENSMUSG00000097016,5,6,5,4,0,4
ENSMUSG00000092743,0,0,0,0,0,0
ENSMUSG00000109381,0,0,0,0,0,0
ENSMUSG00000109091,0,0,0,0,0,0
ENSMUSG00000015709,5,2,0,7,1,1
ENSMUSG00000119308,0,0,0,0,0,0
ENSMUSG00000109341,0,0,0,0,0,1
ENSMUSG00000108864,0,0,0,0,0,0
ENSMUSG00000109347,0,0,0,0,0,0
ENSMUSG00000097789,0,0,0,0,0,0
ENSMUSG00000109422,0,0,0,0,0,0
ENSMUSG00000109513,0,0,0,0,0,0
ENSMUSG00000030630,63,16,76,16,55,22
ENSMUSG00000030629,1033,720,1059,711,969,781
ENSMUSG00000085236,2,0,1,0,1,4
ENSMUSG00000092429,0,0,0,0,0,0
ENSMUSG00000092217,0,0,0,1,0,0
ENSMUSG00000068629,1,3,1,0,2,7
ENSMUSG00000070460,0,0,0,0,0,0
ENSMUSG00000092425,0,0,0,0,0,0
ENSMUSG00000070459,0,0,0,0,0,0
ENSMUSG00000116179,0,0,0,0,0,0
ENSMUSG00000092214,0,0,0,0,0,0
ENSMUSG00000066372,0,0,0,1,0,0
ENSMUSG00000094950,0,0,0,0,0,0
ENSMUSG00000092530,0,0,0,0,0,0
ENSMUSG00000092422,0,0,0,0,0,0
ENSMUSG00000092621,0,0,0,0,0,0
ENSMUSG00000092211,0,0,0,0,0,0
ENSMUSG00000092199,0,0,0,0,0,0
ENSMUSG00000095664,0,0,0,0,0,0
ENSMUSG00000092259,0,0,0,0,0,0
ENSMUSG00000096861,0,0,0,1,0,0
ENSMUSG00000092562,0,0,0,0,0,0
ENSMUSG00000092313,0,0,0,0,0,0
ENSMUSG00000090773,0,0,0,0,0,0
ENSMUSG00000091006,0,0,0,0,0,0
ENSMUSG00000092256,0,0,0,0,0,0
ENSMUSG00000108857,0,0,0,0,0,0
ENSMUSG00000092431,0,0,0,0,0,0
ENSMUSG00000092467,0,0,0,0,0,0
ENSMUSG00000090806,0,0,0,0,0,0
ENSMUSG00000091205,0,0,0,0,0,0
ENSMUSG00000092533,0,0,0,0,0,0
ENSMUSG00000092567,0,0,0,0,0,0
ENSMUSG00000051877,0,0,0,0,0,0
ENSMUSG00000092426,0,0,0,0,0,0
ENSMUSG00000092410,0,0,0,0,0,0
ENSMUSG00000092179,0,0,0,0,0,0
ENSMUSG00000092307,0,0,0,0,0,0
ENSMUSG00000092287,0,0,0,0,0,0
ENSMUSG00000070458,0,0,0,0,0,0
ENSMUSG00000092440,0,0,0,0,0,0
ENSMUSG00000090774,0,0,0,0,0,0
ENSMUSG00000092263,0,0,0,0,0,0
ENSMUSG00000092529,0,0,0,0,0,0
ENSMUSG00000092608,0,0,0,0,0,0
ENSMUSG00000092330,0,0,0,0,0,0
ENSMUSG00000092357,0,0,0,0,0,0
ENSMUSG00000092532,0,0,0,0,0,0
ENSMUSG00000090436,0,0,0,3,0,0
ENSMUSG00000092587,0,0,0,0,0,0
ENSMUSG00000092419,0,0,0,0,0,0
ENSMUSG00000091239,0,0,2,1,0,0
ENSMUSG00000057540,0,0,0,0,0,0
ENSMUSG00000092197,0,0,0,0,0,0
ENSMUSG00000054054,0,0,0,0,0,0
ENSMUSG00000054498,0,0,0,0,0,0
ENSMUSG00000055610,0,0,0,0,0,0
ENSMUSG00000092388,0,0,0,0,0,0
ENSMUSG00000055571,0,0,0,0,0,0
ENSMUSG00000062426,0,0,0,0,0,0
ENSMUSG00000039608,0,0,0,0,0,0
ENSMUSG00000110039,0,0,0,0,0,0
ENSMUSG00000061549,0,0,0,0,0,0
ENSMUSG00000092401,0,0,0,0,0,0
ENSMUSG00000020168,0,0,0,0,0,0
ENSMUSG00000062878,0,0,0,0,0,0
ENSMUSG00000057067,0,0,0,0,0,0
ENSMUSG00000092293,0,0,0,0,0,0
ENSMUSG00000092372,0,0,0,0,0,0
ENSMUSG00000059319,0,0,0,0,0,0
ENSMUSG00000062042,0,0,0,0,0,0
ENSMUSG00000063394,0,0,0,0,0,0
ENSMUSG00000060688,0,0,0,0,0,0
ENSMUSG00000001773,0,0,0,0,0,0
ENSMUSG00000090949,0,0,0,0,0,0
ENSMUSG00000092195,0,0,0,0,0,0
ENSMUSG00000092376,0,0,0,0,1,0
ENSMUSG00000091962,0,0,0,1,0,0
ENSMUSG00000090362,0,0,0,0,0,0
ENSMUSG00000109334,0,0,0,0,0,0
ENSMUSG00000108816,0,0,0,0,0,0
ENSMUSG00000030562,0,0,1,0,0,1
ENSMUSG00000004651,0,0,0,1,0,0
ENSMUSG00000119165,0,0,0,0,0,0
ENSMUSG00000049583,0,0,0,0,0,0
ENSMUSG00000108983,0,0,0,0,0,0
ENSMUSG00000108893,0,0,0,0,0,0
ENSMUSG00000109461,0,0,0,0,0,0
ENSMUSG00000108890,0,0,0,0,0,0
ENSMUSG00000087947,0,0,0,0,0,0
ENSMUSG00000108993,0,0,0,0,0,0
ENSMUSG00000030560,2074,1036,2281,1139,2127,1211
ENSMUSG00000109244,43,11,30,10,26,5
ENSMUSG00000077693,0,0,0,0,0,0
ENSMUSG00000030559,0,0,0,0,0,0
ENSMUSG00000080748,0,0,0,0,0,0
ENSMUSG00000069972,1795,2228,2039,1839,1969,2050
ENSMUSG00000098174,0,0,0,0,0,0
ENSMUSG00000109135,0,2,0,0,0,0
ENSMUSG00000109278,0,0,0,0,0,0
ENSMUSG00000039428,758,576,759,592,676,643
ENSMUSG00000109576,0,0,0,2,0,0
ENSMUSG00000109327,0,0,0,0,0,0
ENSMUSG00000109199,0,1,0,0,2,0
ENSMUSG00000049791,4,1,3,0,0,0
ENSMUSG00000109311,0,0,0,0,0,0
ENSMUSG00000039405,0,0,0,0,0,3
ENSMUSG00000030623,0,0,0,0,0,0
ENSMUSG00000108875,0,0,0,0,0,0
ENSMUSG00000098019,5,8,8,2,4,7
ENSMUSG00000092071,0,0,0,0,0,0
ENSMUSG00000030621,0,0,0,0,0,0
ENSMUSG00000089938,0,0,0,0,0,0
ENSMUSG00000109150,0,0,0,0,0,0
ENSMUSG00000039391,1,1,0,0,0,0
ENSMUSG00000062797,1013,809,955,826,1076,855
ENSMUSG00000030619,1162,1424,1065,1469,1011,1630
ENSMUSG00000109038,13,15,10,13,13,14
ENSMUSG00000097585,9,5,10,5,9,9
ENSMUSG00000109245,0,0,0,0,2,1
ENSMUSG00000108897,8,0,4,0,2,0
ENSMUSG00000062235,1,0,0,0,0,0
ENSMUSG00000097162,10,14,11,22,14,18
ENSMUSG00000039361,5517,4022,4824,4152,5040,4561
ENSMUSG00000109429,42,27,46,34,19,24
ENSMUSG00000109498,56,25,79,33,39,17
ENSMUSG00000109005,101,61,94,48,100,46
ENSMUSG00000109279,34,13,31,11,22,17
ENSMUSG00000030617,0,0,0,0,0,0
ENSMUSG00000030616,12,27,24,17,21,25
ENSMUSG00000044362,0,0,0,0,0,0
ENSMUSG00000051451,568,806,522,904,576,986
ENSMUSG00000030615,313,311,296,301,336,341
ENSMUSG00000109216,1,1,0,2,0,3
ENSMUSG00000030614,305,224,280,262,293,276
ENSMUSG00000052572,2,2,1,0,0,4
ENSMUSG00000119834,0,0,0,0,0,0
ENSMUSG00000109074,0,0,0,0,0,3
ENSMUSG00000109242,0,0,0,0,0,0
ENSMUSG00000109431,0,0,0,0,0,0
ENSMUSG00000109125,0,0,0,0,0,0
ENSMUSG00000109562,0,0,0,0,0,0
ENSMUSG00000108956,0,0,0,0,0,0
ENSMUSG00000109239,0,0,0,0,0,0
ENSMUSG00000108819,0,0,0,0,0,0
ENSMUSG00000109387,0,0,0,0,0,0
ENSMUSG00000089271,0,0,0,0,0,0
ENSMUSG00000109353,0,0,0,0,0,0
ENSMUSG00000108920,0,0,0,0,0,0
ENSMUSG00000109320,0,0,0,0,0,0
ENSMUSG00000109370,0,0,0,0,0,0
ENSMUSG00000109217,0,0,0,0,0,0
ENSMUSG00000109505,0,0,0,0,0,0
ENSMUSG00000109044,0,0,0,0,0,0
ENSMUSG00000109256,0,0,0,0,0,0
ENSMUSG00000064403,0,0,0,0,0,0
ENSMUSG00000109037,0,0,0,0,0,0
ENSMUSG00000109481,0,0,0,0,0,0
ENSMUSG00000108953,0,0,0,0,0,0
ENSMUSG00000109191,0,0,0,0,0,0
ENSMUSG00000108826,0,0,0,0,0,0
ENSMUSG00000109382,0,0,0,0,0,0
ENSMUSG00000109574,0,0,0,0,0,0
ENSMUSG00000109031,0,0,0,0,0,0
ENSMUSG00000030613,211,170,149,151,153,169
ENSMUSG00000041343,36,22,32,23,25,17
ENSMUSG00000103887,2,2,6,7,16,7
ENSMUSG00000098066,22,26,19,23,12,24
ENSMUSG00000102555,49,29,46,49,42,32
ENSMUSG00000041328,1073,1142,954,1192,960,1277
ENSMUSG00000109395,0,0,0,1,0,0
ENSMUSG00000098041,30,20,15,8,12,17
ENSMUSG00000074024,62,47,75,55,62,65
ENSMUSG00000030643,33,13,23,15,26,22
ENSMUSG00000109257,1,0,0,1,0,0
ENSMUSG00000030641,630,540,532,614,537,666
ENSMUSG00000061119,373,407,338,400,387,405
ENSMUSG00000109268,1,0,0,1,0,3
ENSMUSG00000108994,0,0,0,1,0,0
ENSMUSG00000097644,0,0,0,0,0,0
ENSMUSG00000054061,0,0,0,0,0,0
ENSMUSG00000051515,0,0,0,0,0,0
ENSMUSG00000088877,0,0,0,0,0,0
ENSMUSG00000109196,0,0,0,0,0,0
ENSMUSG00000087412,7786,8002,8487,7503,7666,8573
ENSMUSG00000109175,0,0,0,0,0,0
ENSMUSG00000109315,0,0,0,0,0,0
ENSMUSG00000109195,0,0,0,0,0,0
ENSMUSG00000109077,0,0,0,0,0,0
ENSMUSG00000109226,0,0,0,0,0,0
ENSMUSG00000109440,0,0,0,0,0,0
ENSMUSG00000118493,0,0,0,0,0,0
ENSMUSG00000108532,0,0,0,0,0,1
ENSMUSG00000096033,0,0,0,0,0,0
ENSMUSG00000108315,0,0,0,0,0,0
ENSMUSG00000108516,0,0,0,0,0,0
ENSMUSG00000108433,0,0,0,0,0,0
ENSMUSG00000119638,0,0,0,0,0,0
ENSMUSG00000108786,1,4,3,4,2,2
ENSMUSG00000108429,0,0,0,0,0,0
ENSMUSG00000118854,0,0,0,0,0,0
ENSMUSG00000108628,1,4,2,0,0,2
ENSMUSG00000048078,4,0,4,0,5,2
ENSMUSG00000108528,21,58,29,62,27,60
ENSMUSG00000076143,0,0,0,0,0,0
ENSMUSG00000099030,0,0,0,0,0,0
ENSMUSG00000085751,0,0,0,0,0,0
ENSMUSG00000082780,0,0,0,0,0,0
ENSMUSG00000085792,0,0,0,0,0,0
ENSMUSG00000053049,0,0,2,2,0,0
ENSMUSG00000085443,0,0,0,0,0,0
ENSMUSG00000108635,0,0,0,0,0,0
ENSMUSG00000085560,3,3,1,0,0,0
ENSMUSG00000087980,0,0,0,0,0,0
ENSMUSG00000018995,437,298,448,334,441,333
ENSMUSG00000004508,523,364,617,341,531,325
ENSMUSG00000035713,232,69,244,44,203,68
ENSMUSG00000044952,66,26,91,30,76,47
ENSMUSG00000035704,367,405,296,391,322,411
ENSMUSG00000030647,833,975,950,985,917,1016
ENSMUSG00000083974,0,2,2,0,0,2
ENSMUSG00000035686,1,6,2,3,1,0
ENSMUSG00000051727,1,0,5,0,2,1
ENSMUSG00000025133,819,947,698,924,845,961
ENSMUSG00000065360,2,1,4,1,1,5
ENSMUSG00000035642,53,38,55,35,34,33
ENSMUSG00000035623,987,901,953,930,993,953
ENSMUSG00000108405,0,0,2,0,1,1
ENSMUSG00000108442,2,5,5,1,7,4
ENSMUSG00000086433,0,1,0,1,2,0
ENSMUSG00000086993,5,1,3,8,4,0
ENSMUSG00000108547,5,0,0,7,3,2
ENSMUSG00000025439,1836,1976,1781,1963,1791,2105
ENSMUSG00000042797,241,106,287,103,238,77
ENSMUSG00000030774,1798,1134,1746,1138,1698,1274
ENSMUSG00000108424,2,0,0,0,0,0
ENSMUSG00000035582,0,1,1,3,2,0
ENSMUSG00000030761,3993,4689,3413,4496,3729,4797
ENSMUSG00000035547,767,336,855,305,766,364
ENSMUSG00000074006,16,11,5,15,22,21
ENSMUSG00000097749,14,1,11,4,7,0
ENSMUSG00000074004,6,3,2,5,5,2
ENSMUSG00000030760,336,298,351,314,359,347
ENSMUSG00000049580,150,40,219,36,149,40
ENSMUSG00000108449,0,0,0,0,0,0
ENSMUSG00000108346,0,0,0,0,0,0
ENSMUSG00000074003,0,0,0,0,0,0
ENSMUSG00000108764,2,2,1,1,3,3
ENSMUSG00000108508,0,0,0,0,0,0
ENSMUSG00000090958,20,0,20,0,18,0
ENSMUSG00000065803,0,0,0,0,0,0
ENSMUSG00000055446,4,0,3,0,0,0
ENSMUSG00000035401,1368,907,1193,915,1263,917
ENSMUSG00000109101,0,0,0,0,0,0
ENSMUSG00000086477,52,31,22,23,36,34
ENSMUSG00000030753,1029,1191,979,1256,991,1496
ENSMUSG00000109149,0,1,0,0,0,0
ENSMUSG00000108988,0,0,0,0,0,0
ENSMUSG00000015957,0,0,0,0,0,0
ENSMUSG00000091496,0,0,0,0,0,0
ENSMUSG00000035354,1924,1878,1672,1918,1845,2047
ENSMUSG00000109282,21,15,25,9,19,21
ENSMUSG00000109130,6,3,5,2,3,2
ENSMUSG00000089501,0,0,1,0,2,0
ENSMUSG00000109492,0,0,0,1,2,0
ENSMUSG00000109073,1,1,1,1,4,2
ENSMUSG00000109468,4,2,4,0,1,1
ENSMUSG00000030747,189,33,267,21,224,27
ENSMUSG00000109052,0,0,1,0,0,0
ENSMUSG00000052396,0,0,0,0,0,0
ENSMUSG00000109472,93,102,85,81,83,90
ENSMUSG00000097015,0,0,0,0,0,0
ENSMUSG00000055407,0,0,5,0,1,0
ENSMUSG00000109460,0,0,0,0,0,0
ENSMUSG00000070436,1,0,4,2,3,0
ENSMUSG00000035314,732,686,828,696,731,719
ENSMUSG00000035298,19,24,19,24,15,30
ENSMUSG00000030744,15555,15026,15596,14990,16276,15417
ENSMUSG00000064966,0,0,0,0,0,0
ENSMUSG00000065822,5,3,3,3,6,7
ENSMUSG00000018909,4296,2138,4356,2069,4452,2219
ENSMUSG00000065571,1,0,0,0,2,0
ENSMUSG00000108850,17,2,11,6,14,7
ENSMUSG00000096606,2,2,1,0,0,1
ENSMUSG00000097974,1,2,0,1,1,1
ENSMUSG00000065698,0,0,0,0,0,0
ENSMUSG00000030737,0,0,1,0,1,0
ENSMUSG00000085095,0,0,0,0,0,0
ENSMUSG00000109559,0,0,0,0,0,0
ENSMUSG00000108965,0,0,0,0,0,0
ENSMUSG00000073998,0,0,0,0,0,0
ENSMUSG00000109275,0,0,0,0,0,0
ENSMUSG00000073997,0,0,0,0,0,0
ENSMUSG00000053360,0,0,1,1,0,0
ENSMUSG00000035239,124,55,119,49,139,46
ENSMUSG00000035227,1442,1548,1320,1550,1387,1625
ENSMUSG00000035211,101,15,99,30,86,33
ENSMUSG00000109002,1,0,3,0,1,0
ENSMUSG00000108985,1,1,2,2,2,0
ENSMUSG00000058761,1030,964,991,1015,1002,1040
ENSMUSG00000108823,15,11,12,11,14,15
ENSMUSG00000109384,0,0,0,2,0,0
ENSMUSG00000030732,4,1,0,1,2,0
ENSMUSG00000030726,709,645,645,625,680,688
ENSMUSG00000030725,128,126,107,162,138,136
ENSMUSG00000109186,3,0,3,0,4,2
ENSMUSG00000035165,31,2,34,6,20,15
ENSMUSG00000109435,2,1,7,0,4,0
ENSMUSG00000030729,1104,470,1132,540,1062,540
ENSMUSG00000089987,3,1,2,3,0,1
ENSMUSG00000051048,0,0,1,1,2,0
ENSMUSG00000030718,2269,1036,2333,1056,2295,1085
ENSMUSG00000047248,705,829,643,831,631,847
ENSMUSG00000109046,0,0,0,2,0,0
ENSMUSG00000099137,27,11,9,10,20,13
ENSMUSG00000102241,4,6,2,8,2,18
ENSMUSG00000032942,2,0,1,2,1,1
ENSMUSG00000033685,18838,15634,19184,15047,18321,16499
ENSMUSG00000030708,45,56,51,56,40,65
ENSMUSG00000109560,0,0,0,0,0,0
ENSMUSG00000044881,105,135,139,94,130,83
ENSMUSG00000109123,0,2,1,0,1,0
ENSMUSG00000030706,136,177,126,160,116,175
ENSMUSG00000108990,0,0,0,0,0,2
ENSMUSG00000081359,34,23,27,26,18,22
ENSMUSG00000030704,2489,1328,2392,1422,2274,1616
ENSMUSG00000082210,0,0,2,1,0,0
ENSMUSG00000030701,8,0,8,1,13,4
ENSMUSG00000108866,62,59,57,56,62,73
ENSMUSG00000029461,1677,781,1806,781,1693,822
ENSMUSG00000109035,2,1,3,2,2,0
ENSMUSG00000097388,8,3,6,4,10,7
ENSMUSG00000109109,4,0,9,1,0,0
ENSMUSG00000008318,328,212,340,194,322,231
ENSMUSG00000032875,17,0,18,2,16,2
ENSMUSG00000093296,0,0,0,0,0,0
ENSMUSG00000048779,1689,899,1794,871,1603,889
ENSMUSG00000109132,4,9,11,6,7,4
ENSMUSG00000032860,580,247,612,219,611,234
ENSMUSG00000108895,2,0,0,0,2,0
ENSMUSG00000109171,2,5,1,2,6,2
ENSMUSG00000030691,437,372,539,408,412,417
ENSMUSG00000083121,12,4,10,8,13,8
ENSMUSG00000111425,1,2,0,0,0,1
ENSMUSG00000047767,284,295,319,273,274,323
ENSMUSG00000030688,419,134,459,137,453,171
ENSMUSG00000092364,1,0,0,0,0,0
ENSMUSG00000110099,1,0,0,0,1,1
ENSMUSG00000110239,3,0,4,1,0,0
ENSMUSG00000032812,4004,3149,4394,2891,4235,3092
ENSMUSG00000109656,5,3,7,2,8,1
ENSMUSG00000030653,1,1,9,1,3,0
ENSMUSG00000110195,0,1,1,0,7,7
ENSMUSG00000065446,0,0,0,0,0,0
ENSMUSG00000110301,0,0,0,0,0,0
ENSMUSG00000092517,0,0,1,1,2,1
ENSMUSG00000067121,665,789,677,712,768,838
ENSMUSG00000030651,2,0,1,0,0,0
ENSMUSG00000001829,1430,1399,1480,1253,1429,1393
ENSMUSG00000110360,12,9,14,8,7,6
ENSMUSG00000007946,0,0,0,0,0,0
ENSMUSG00000032737,3486,2533,3300,2261,3344,2582
ENSMUSG00000073985,27,12,23,11,19,10
ENSMUSG00000032725,0,0,5,1,0,1
ENSMUSG00000110295,0,0,0,0,0,0
ENSMUSG00000001827,14,1,16,0,14,4
ENSMUSG00000030649,117,158,96,164,138,205
ENSMUSG00000078630,7,11,9,11,10,14
ENSMUSG00000030842,916,1020,938,986,891,973
ENSMUSG00000064307,44,37,42,31,47,30
ENSMUSG00000066306,3832,4763,3386,4666,3752,4814
ENSMUSG00000110150,3,0,3,0,0,2
ENSMUSG00000109872,0,1,2,0,0,0
ENSMUSG00000110287,0,0,2,2,0,2
ENSMUSG00000070427,55,41,48,43,33,56
ENSMUSG00000070426,377,337,354,345,405,361
ENSMUSG00000099481,113,130,102,143,109,148
ENSMUSG00000070425,0,0,3,2,0,1
ENSMUSG00000100254,0,0,0,0,0,0
ENSMUSG00000070424,11,5,18,1,10,6
ENSMUSG00000030996,0,0,1,0,1,0
ENSMUSG00000066279,1,0,0,0,0,0
ENSMUSG00000063550,2584,2553,2433,2642,2400,2913
ENSMUSG00000030990,857,906,1011,990,875,919
ENSMUSG00000111339,0,0,0,0,0,0
ENSMUSG00000073982,1749,1445,1741,1462,1776,1489
ENSMUSG00000030987,918,706,995,724,927,710
ENSMUSG00000110175,0,0,0,2,0,0
ENSMUSG00000030978,4532,5447,3650,5563,4130,5836
ENSMUSG00000109940,3,5,12,7,6,6
ENSMUSG00000044814,0,7,1,1,1,3
ENSMUSG00000043925,1,3,0,2,3,0
ENSMUSG00000044824,0,3,2,1,0,0
ENSMUSG00000109822,0,0,0,0,0,0
ENSMUSG00000109906,0,0,0,0,0,0
ENSMUSG00000073979,0,0,0,0,0,0
ENSMUSG00000073978,0,0,0,0,0,0
ENSMUSG00000073977,0,0,0,0,0,1
ENSMUSG00000030966,76,91,80,61,87,89
ENSMUSG00000109756,0,1,2,0,2,0
ENSMUSG00000073975,0,0,0,0,0,0
ENSMUSG00000073974,0,0,0,0,0,0
ENSMUSG00000073973,0,0,0,0,0,0
ENSMUSG00000073972,0,0,0,0,0,0
ENSMUSG00000073971,0,0,0,0,0,0
ENSMUSG00000110251,0,0,0,0,0,0
ENSMUSG00000073970,0,0,0,0,0,0
ENSMUSG00000073969,0,0,1,0,0,0
ENSMUSG00000110352,0,0,0,0,0,0
ENSMUSG00000073968,164,164,162,120,166,133
ENSMUSG00000109618,3,2,3,8,6,8
ENSMUSG00000073967,0,0,0,0,0,0
ENSMUSG00000070423,0,0,0,0,0,0
ENSMUSG00000110376,0,0,0,0,0,0
ENSMUSG00000066273,0,0,0,0,0,0
ENSMUSG00000066272,0,0,0,0,0,0
ENSMUSG00000088888,0,0,0,0,0,0
ENSMUSG00000043366,0,0,0,0,0,0
ENSMUSG00000110008,0,0,0,1,0,0
ENSMUSG00000073966,0,0,0,0,0,0
ENSMUSG00000110122,0,0,0,0,0,0
ENSMUSG00000110074,0,0,0,0,0,0
ENSMUSG00000048469,0,0,0,0,0,0
ENSMUSG00000109596,0,0,0,0,0,0
ENSMUSG00000060888,0,0,0,0,0,0
ENSMUSG00000110152,0,0,0,0,0,0
ENSMUSG00000109878,0,0,0,0,0,0
ENSMUSG00000073965,0,0,0,0,0,0
ENSMUSG00000062142,0,0,0,0,0,0
ENSMUSG00000073964,0,0,0,0,0,0
ENSMUSG00000043310,0,0,0,0,0,0
ENSMUSG00000073963,0,0,0,0,0,0
ENSMUSG00000052785,0,0,0,0,0,0
ENSMUSG00000045824,0,0,0,0,0,0
ENSMUSG00000066269,0,0,0,0,0,0
ENSMUSG00000073962,0,0,0,0,0,0
ENSMUSG00000043354,0,0,0,0,0,0
ENSMUSG00000045792,0,0,0,0,0,0
ENSMUSG00000110033,0,0,0,0,0,0
ENSMUSG00000110143,0,0,0,3,0,0
ENSMUSG00000109845,0,0,0,0,0,0
ENSMUSG00000073961,0,0,0,0,0,0
ENSMUSG00000073960,0,0,0,0,0,0
ENSMUSG00000073959,0,0,0,0,0,0
ENSMUSG00000078080,0,0,0,0,0,0
ENSMUSG00000066268,0,0,0,1,0,0
ENSMUSG00000080891,0,0,0,0,0,0
ENSMUSG00000082714,0,0,0,0,0,0
ENSMUSG00000084262,0,0,0,0,0,0
ENSMUSG00000083254,0,0,0,0,0,0
ENSMUSG00000051362,0,0,0,0,0,0
ENSMUSG00000084356,0,0,0,0,0,0
ENSMUSG00000057461,0,0,0,0,0,0
ENSMUSG00000073956,0,0,0,0,0,0
ENSMUSG00000073955,0,0,0,0,0,1
ENSMUSG00000073954,0,0,0,0,0,0
ENSMUSG00000083383,0,0,0,0,0,0
ENSMUSG00000057321,1,0,0,1,0,0
ENSMUSG00000073953,0,0,0,0,0,0
ENSMUSG00000073952,0,0,0,0,0,0
ENSMUSG00000073951,0,0,0,0,0,0
ENSMUSG00000073950,0,0,0,0,0,0
ENSMUSG00000045540,0,0,0,0,0,0
ENSMUSG00000109951,0,0,0,1,0,0
ENSMUSG00000082739,0,0,0,0,0,0
ENSMUSG00000059874,0,0,0,0,0,0
ENSMUSG00000058976,0,0,0,0,0,0
ENSMUSG00000109659,0,0,0,0,0,0
ENSMUSG00000073949,0,0,0,0,0,0
ENSMUSG00000081945,0,0,0,0,0,0
ENSMUSG00000073948,0,0,0,0,0,0
ENSMUSG00000046396,0,0,0,0,0,0
ENSMUSG00000045584,0,0,0,0,0,0
ENSMUSG00000096584,0,0,0,0,0,0
ENSMUSG00000094119,0,0,0,0,0,0
ENSMUSG00000078624,0,0,0,0,0,0
ENSMUSG00000073947,0,0,0,0,0,0
ENSMUSG00000047544,0,0,0,0,0,0
ENSMUSG00000073946,0,0,0,0,0,0
ENSMUSG00000073945,0,0,0,0,0,0
ENSMUSG00000073944,0,0,0,0,0,0
ENSMUSG00000045132,0,0,0,0,0,0
ENSMUSG00000081315,0,0,0,0,0,0
ENSMUSG00000050085,0,0,0,0,0,0
ENSMUSG00000099687,0,0,0,0,0,0
ENSMUSG00000045780,0,0,0,0,0,0
ENSMUSG00000073943,0,0,0,0,0,0
ENSMUSG00000081038,0,0,0,0,0,0
ENSMUSG00000082077,0,0,0,0,0,0
ENSMUSG00000094822,0,0,0,0,0,0
ENSMUSG00000096516,0,0,0,0,0,0
ENSMUSG00000047545,0,0,0,0,0,0
ENSMUSG00000050281,0,0,0,2,0,0
ENSMUSG00000058662,0,0,0,0,0,0
ENSMUSG00000061626,0,0,0,0,0,0
ENSMUSG00000047535,0,0,0,0,0,0
ENSMUSG00000073940,0,0,0,0,0,0
ENSMUSG00000052305,0,0,0,0,0,0
ENSMUSG00000083967,0,0,0,0,0,0
ENSMUSG00000083216,0,0,0,0,0,0
